"Shradha Hospital Ranip Seag,23.027984458743482,72.64362237523929",27
"Shradha Hospital Ranip W,23.027984458743482,72.64362237523929",24
"Shree,12.89486,77.61513",5
"Shree Gajanan Maharaj Mandir,sudama nagar Kalyan Maharashtra India,19.211461544036865,73.10545206069946",66
"Shree S,19.187408220903347,73.16851579877465",7
"Shri Sanatan Dharm Mandir, Jain Acharya Shri Atma Ram Marg A1 Block Paschim Vihar Krishna Apartment Paschim Vihar Delhi India,28.69659,77.18909",125
"Shubhash Chandra bose park HAL Towns,26.4084153,80.38998939999999",36
"Shubhash Chandra bose park HAL Township,26.4084153,80.38998939999999",39
"Shwami Smarth Ban,19.248866143624895,73.01212811347972",17
"Song,12.89953,77.60655",4
"Sosti,19.0600685795828,72.89677710215024",5
"South,19.164302368503193,72.94351832668058",5
"South indian shopping mall kph,17.527988793024694,78.39533317834139",30
"Southern Break,19.164302368503193,72.94351832668058",14
"Southex,28.630941525412265,77.30497816260214",7
"Sreekrishna Hospitalx,17.3668,78.42309",21
"Sri Priy,12.953986055182703,77.70966905585841",8
"Sri Ramakrishna Lodge, Subedar Chatram Road RK Puram Gandhi Nagar Bengaluru Karnataka India,12.9594,77.64926",91
"Srivalliputur railway sta,9.5737175,77.6759522",25
"St Joseph's convent,25.5863235,85.10494469999999",19
"Starbucks Cc,22.5683324,88.5094512",12
"Sud,12.99811,77.5378",3
"Suprem Hospital Adi,19.93794878225886,73.84792530725548",19
"Sur,17.36661,78.46615",3
"Surajmal Vihar Diap,28.66107024486267,77.28697869159654",19
"Survey no.-48, Opp Bharat Forge company, at post, Mundhwa, Pune, Maharashtra 411036,18.5309666,73.9139713",83
"Swa,18.95686,72.81725",3
"Swa,22.7685608,86.2679251",3
"Tam,13.012653745291301,77.64774760641897",3
"Tamabar,12.92555875510192,80.11722308035573",7
"Tamabaram,12.92555875510192,80.11722308035573",9
"Tambram,12.9160369,80.1065655",7
"Tambram west busta,12.9175387,80.1083874",18
"Tarake,23.6176248,87.2397176",6
"Tata avanida new town,22.5448574,88.3286408",21
"Tech Mahindra gate , First Main Road Electronic City Phase II Electronic City Bengaluru Karnataka India,12.8507651,77.6775728",103
"Temple,12.912218570709229,77.6465392112732",6
"Temple Silks & Sarees HSR,12.912218570709229,77.6465392112732",25
"Terminal 1C Arrival Rd, Aerocity, New Delhi, Delhi 110017, India,28.5505635,77.1167726",64
"Terminal 2 Chat,19.1498102,72.8559852",15
"Terminal 2 Chatt,19.1498102,72.8559852",16
"Thanr,19.109911727736804,72.9140492901885",5
"Thirumala,17.4051945,78.3545328",9
"Thiruvanmiyur junction , Chennai Tamil Nadu India,13.0319945,80.1814561",49
"Thorrur, sri balaji,17.336568,78.5727922",19
"Tiz H,28.65984984671321,77.32011940330267",5
"Tra,19.114859104156494,72.86109209060669",3
"Trivandrum,8.5292516,76.9509776",10
"Trr,19.0585966,72.8789395",3
"Trre,19.0585966,72.8789395",4
"Udayaravi Road Kuvempu Nagar 1st Stage Kuvempu Nagara Mysuru Karnataka India,12.355056870757222,76.57771115292164",76
"Ultadangs,22.57827676176004,88.46433720106357",9
"Unity sai,12.9381709,77.5259316",9
"Universal majestic, 6th Floor, PL Lokhande Marg, off GMLR, Chembur West, Mumbai, Maharashtra 400043,19.11563,72.8994817",99
"Unnamed Road, Karnataka 572137, India,13.819651736834434,76.88187595456839",37
"Urban Beats Karmang,17.32497094530355,78.54492408470584",19
"Urban Beats Karmangha,17.32497094530355,78.54492408470584",21
"Urban Beats Kh,17.32497094530355,78.54492408470584",14
"Urbana B,28.623985620010554,77.04047767290388",8
"Usual Pickup, 22-132/A/C, Rd Number 1, Vijaya Nagar Colony, Kukatpally, Hyderabad, Telangana 500072, India,17.4939104,78.401817",106
"Usual Pickup, A1502, Shubhakalyan , Nanded, Pune, Maharashtra 411041, India,18.4565,73.78388",75
"Usual Pickup, A1502, Shubhakalyan d, Nanded, Pune, Maharashtra 411041, India,18.4565,73.78388",76
"Usual Pickup, C6/1, Block Call post office, Vasant Vihar, New Delhi, Delhi 110057, India,28.56807,77.15954",88
"Usual Pickup, C6<><, Block C, Vasant Vihar, New Delhi, Delhi 110057, India,28.56807,77.15954",74
"Usual Pickup, C6<><,, Block C, Vasant Vihar, New Delhi, Delhi 110057, India,28.56807,77.15954",75
"Utta,28.630256909297856,77.06085875630379",4
"Uttam,28.6266825,77.2009212",5
"Varans,25.264122787801636,82.98492235482192",6
"Varansa,25.264122787801636,82.98492235482192",7
"Vastava Event Planners & organizers, 57, Panchamantra Rd, Tavarekere, Venkateshwara Layout, Kuvempu Nagara, Mysuru, Karnataka 570023,12.80683,77.66936",132
"Veer traders, Narayanguda Hyderabad Telangana India,17.3942431,78.4443618",51
"Vibh,12.99416,77.67777",4
"Vill,28.4767568,77.0094814",4
"Villupuram, Tamil Nadu India,12.9734246,79.1369301",28
"Viswapriya,12.876177505577155,77.60265534627348",10
"Wagholi - Nirmal Road,  rajNirmal Nalasopara West Nala Sopara Maharashtra India,19.47011999999999,72.81715009999999",79
"West Enclave gate no Pritam Pura,28.6207546,77.2933626",32
"West Punjabi Bagh Ramesh Nagar 110026,28.6854333,77.0576967",37
"West Punjabi Bagh Ramesh Nagar 110026 M4C,28.6854333,77.0576967",41
"Windsa,18.47545932514451,73.84476609534941",6
"Windsar C,18.47545932514451,73.84476609534941",9
"Windsar Count,18.47545932514451,73.84476609534941",13
"Windsar County,18.47545932514451,73.84476609534941",14
"Woman She,26.762314816460226,80.95143277198076",9
"Woman Shelter,26.762314816460226,80.95143277198076",13
"Woman Shelter Ho,26.762314816460226,80.95143277198076",16
"Woman Shelter Home,26.762314816460226,80.95143277198076",18
"Woman Shelter Home Pra,26.762314816460226,80.95143277198076",22
"Woman Shelter Home Praya,26.762314816460226,80.95143277198076",24
"X 5,19.1002576,72.8750784",3
"X 57 Go,19.1002576,72.8750784",7
"X 57 Godrej S,19.1002576,72.8750784",13
"Xena hodpita,19.0551164,72.8272534",12
"Y.V RAO,16.4823853,80.6727836",7
"Yashodeep co- op Hsg society, Anandnagar, Near Haveli 16, Shivpuspachowk, Sinhgad Road, Pune 51,18.4856061,73.9572262",95
"Yeleha,12.896695,77.67255329999999",6
"Yelehanka,12.896695,77.67255329999999",9
"Yelh,13.0454314,77.5478699",4
"Yes,13.03857,77.70051",3
"Your location,17.326798660234367,78.58684477568362",13
"Your location,13.178175,77.71926",13
"Zaairah R,22.5683324,88.5094512",9
"Zaairah Re,22.5683324,88.5094512",10
"Zong,23.027837,72.556561",4
"a indus,19.0613106,72.8681313",7
"a-206 sector 63 n,28.66654,77.37157",17
"a5-9/new,budge budge,22.61453,88.3897065",20
"a5-9/new,budge budge tru,22.61453,88.3897065",24
"a5-9/new,budge budge trunk roa,22.61453,88.3897065",30
"a5-9/new,budge budge trunk road,22.61453,88.3897065",31
"aP6G8+P24, Street No. 3, Sangam Vihar, Wazirabad, New Delhi, Delhi 110084, India,28.7265513,77.2151281",80
"aada,17.50655009999999,78.38113229999999",4
"aadagutta,17.50655009999999,78.38113229999999",9
"aakhdol,22.6938317,72.8575583",7
"aanand,28.5841244,77.0821843",6
"aaryamaan,28.3986257,76.4868529",9
"aashirwad complex near soma,21.12963,79.10287",27
"aashirwad complex near somalwar hig,21.12963,79.10287",35
"aashirwad complex near somalwar high,21.12963,79.10287",36
"aasthma,26.9153821,75.8091277",7
"abhaiya,12.9559827,77.4948668",7
"achal pae,18.4814878,73.9454674",9
"addmart des,18.4849069,73.8599281",11
"addmart deshmu,18.4849069,73.8599281",14
"addmart deshmukh,18.4849069,73.8599281",16
"adharwadi cicle,19.2452563,73.1258748",15
"aditya apt be,19.07793,72.85824",13
"aggarwal bahwan,28.493249786441716,77.30762634426357",15
"agra,27.2100423,78.0043853",4
"agro,23.3453491,85.3179481",4
"aharamela,12.3383283,76.6031444",9
"aharashtra 411047, India,18.66354,73.8968",24
"ahool,31.7057085,74.8075243",5
"air a,28.5231882,77.2216433",5
"air india airport road,19.082655,72.8424067",22
"air india airport road gate,19.082655,72.8424067",27
"air india airport road gate no 2,19.082655,72.8424067",32
"airoli,19.2537691,72.9822152",6
"airport cs,22.6468821,88.4325684",10
"airtel showroom anna nagar,13.0518176,80.210511",26
"airtel store mas,18.9817192,72.85912",16
"ajad,28.9837218,77.0440238",4
"ajit nagar pay,28.586715,77.253334",14
"ak 100,28.6679012,77.1643692",6
"akkaraim,12.95161,80.25172",8
"akkari,12.7790864,80.24775149999999",6
"akshya for,9.9006287,78.120096",10
"alandhur me,12.93455,80.23578",11
"alaudeen,17.3883148,78.4466333",8
"ali,19.2374085,73.1233851",3
"am.  ?????????,18.550525,73.7771366",14
"amba,19.1640496,73.0744726",4
"ambarnat lea,19.2253613,73.16426229999999",12
"ambedkarrodgazibadfilora,28.4394297,77.0448619",24
"amde,28.635837074014052,77.2746986173756",4
"amdekhkar college,28.635837074014052,77.2746986173756",17
"amheabad,17.4589758,78.4669771",8
"amitu,28.3157214,76.9152298",5
"ammer,15.5230632,80.0325219",5
"amoeba chirc,12.9348534,77.611885",12
"amosi,27.3079142,81.6841587",5
"amritsar,26.794961,75.8541946",8
"ana,28.49041,77.1695",3
"ana,26.7987832,75.8141442",3
"anad,30.8734249,75.7820624",4
"anamd,13.033526,80.2551183",5
"anan,28.6729069,77.3756424",4
"anan,28.49041,77.1695",4
"anand apartment thiru,13.033526,80.2551183",21
"anand v,28.70805933626984,77.10112813372585",7
"anand vi,28.70805933626984,77.10112813372585",8
"anand vi,28.620376,77.0334327",8
"anand vihaa,28.6681999,77.2302298",11
"anand vihar,28.6468559,77.2130823",11
"anandv,28.6736331,77.3701711",6
"anandvihar,28.6731763,77.3733916",10
"anapur,12.9700864,77.7339641",6
"andhra,17.425364,78.5012396",6
"andhri,19.1029852,72.8748956",6
"andhri railway,19.1029852,72.8748956",14
"andul ba,22.5888932,88.353545",8
"anna,13.033535896742418,77.60536830872297",4
"anna nagar a,13.0684624,80.1918068",12
"anna nagar old ayyap,13.0684624,80.1918068",20
"anna nagar old ho,13.0684624,80.1918068",17
"annamma temple majesti,13.033535896742418,77.60536830872297",22
"annamma temple mejestic,12.93247,77.56734",23
"annie besant avenue thirumulllaivoyal,13.1125145,80.1157969",37
"anupam marriage garden goner road,26.8300583,75.8378856",33
"aparna jewellers bo,22.5805711,88.3426082",19
"apir,12.9036655,77.7041252",4
"apo,12.9142166,77.6250632",3
"appollo ambi,18.4854,73.95818",12
"appollo ambic,18.4854,73.95818",13
"appolo first,13.1118492,80.2739326",12
"ara,28.559598,77.1641867",3
"aravinda thea,13.0951426,80.167567",13
"areocan,13.1234869,80.2510953",7
"arm,17.6337638,78.4848982",3
"artista, sector 1,28.5931202,77.3330705",17
"artista, sector 10, noida,28.5931202,77.3330705",25
"arundathi colony huppu,17.4438429,78.4492393",22
"arundathi colony huppug,17.4438429,78.4492393",23
"arundathi colony huppugu,17.4438429,78.4492393",24
"arundathi colony upp,17.4438429,78.4492393",20
"ashiana brahamanda,22.8468067,86.1943223",18
"ashok vihar j j colony F,28.4611139,77.0060658",24
"ashok vihar j j colony F de,28.4611139,77.0060658",27
"asian shiva gamg,17.3533118,78.5124791",16
"asian shiva gamga,17.3533118,78.5124791",17
"assa,26.1518413,91.6495049",4
"ati road gali,30.8727123,75.7829375",13
"ati road gali num,30.8734249,75.7820624",17
"atthu,30.3466343,78.0710522",5
"atturwa,30.3469028,78.0715072",7
"atturwala,30.3469028,78.0715072",9
"audh,22.627007961273193,88.38069677352905",4
"aulana,17.4362659,78.3874623",6
"aum orthopaedic parva,21.19184,72.78959",21
"aurangabd bus,19.8738083,75.3160657",13
"aurnacha,22.5842215,88.3867989",8
"auto,17.4147465,78.4262777",4
"auto nagar ballem vari street,vishnavi,16.52921,80.64663",38
"auto nagar ballem vari street,vishnavi l,16.52921,80.64663",40
"auto nagar ballem vari street,vishnavi ladies ho,16.52921,80.64663",48
"auvrn,18.6572869,73.8060451",5
"avad,13.1384959,80.1715315",4
"avadi,13.1384959,80.1715315",5
"axis bank kamini,25.6087579,85.159098",16
"ayanmbakkam s &,13.0600741,80.1546402",15
"ayanmbakkam s & 0,13.0600741,80.1546402",17
"ayo,26.9612682,75.6707288",3
"azema,25.5949902,85.0903934",5
"b bloc,28.42367,77.09475",6
"b block Kendriya,28.42367,77.09475",16
"b block ken,28.42367,77.09475",11
"b n,17.3629572,78.512823",3
"b-242 srinath enclave bhan,26.9043067,75.8033727",26
"bEd chai vala,30.3531805,77.8594104",13
"ba/45 ram bagh,28.5550838,77.0844015",14
"badi chaupad,26.865210973134495,75.80784134566784",12
"badmash,12.9356717,77.5480226",7
"bagur,19.9762359,73.8461611",5
"baharath,11.0132692,77.0214164",8
"baharath ela,11.0132692,77.0214164",12
"baharath elactro,11.0132692,77.0214164",16
"baharath electronics 100,11.0132692,77.0214164",24
"balaji cinema,12.8840721,77.595938",13
"balaji nagar nagarjuna,17.51256,78.55722",22
"balanagar agg,17.4404582,78.3973821",13
"balea,18.6581776,73.76932099999999",5
"ball,28.3297662,77.3251327",4
"bana,12.9177994,77.5734905",4
"bang,12.8865231,77.5380028",4
"banga,12.9344017,77.5543898",5
"bangal,26.1633459,91.7207387",6
"bangalore inter,13.0552281,77.5794572",15
"banglo,12.8865231,77.5380028",6
"banglore u,12.8865231,77.5380028",10
"bangloru pal,12.9479915,77.5800396",12
"bank of Baroda vaush,28.62787,77.37238",20
"bannergatt,12.9818135,77.7272792",10
"bansha,12.9138408,77.7236761",6
"bapunagar india coloni swamina,23.0190833,72.5151344",30
"bar,22.6358768,88.3836057",3
"baramunda bus stand tata,20.2467666,85.7990132",24
"barasat 2 no rail,22.563175901396278,88.46747897565365",17
"barasat 2 no rail gat,22.563175901396278,88.46747897565365",21
"barasat 2 no rail gate,22.563175901396278,88.46747897565365",22
"baryatu Dominos,23.3812768,85.2944064",15
"basant kunj,12.9339339,77.5826124",11
"bassilica,11.0083807,77.1270028",9
"basudev,23.3758769,85.2750549",7
"basvana,12.9061642,77.6283119",7
"bbmp,12.97501,77.61865",4
"bds garden bless,13.00782,77.64442",16
"bds garden blessing home,13.00782,77.64442",24
"bea,19.1964351,72.9491106",3
"beauty furnishing goregov,19.0879088,72.9035044",25
"bechariji m,18.4625513,73.8887222",11
"begam,12.997948654512236,77.59725864976645",5
"beguine,19.241062,72.969253",7
"bela casa,18.6226914,73.821427",9
"bengal,12.89081,77.5633078",6
"bengalore astra,12.89081,77.5633078",15
"ber,20.306465,85.8528165",3
"berakpur,22.5024773,88.3789808",8
"beramgu,17.5214781,78.2962808",7
"bhagb,26.9220052,75.7832373",5
"bhagva,26.9220052,75.7832373",6
"bhagvan,26.921008,75.786761",7
"bhagyoday Nagar manav ash,18.4533995,73.8928773",25
"bhandari compaund,19.2457797,73.1134555",17
"bhangaghar,26.1564212,91.777934",10
"bharat gas rajgar,26.1554879,91.7905167",17
"bharat gas rajgarh road,26.1554879,91.7905167",23
"bharti hospital ayu,18.4581189,73.7866142",19
"bhartiya vidya mandir shiksha,26.20466,78.20539",29
"bhatar meena,21.1874519,72.78561909999999",12
"bhavani nit,26.8621004,75.6766273",11
"bhimna,13.01599,77.51495",6
"bhiwqn,19.1175993,72.9059747",6
"bhu,19.0025289,73.1171043",3
"bhubneshwer railway,20.3459583,85.8181333",19
"bhubneshwer railway st,20.3459583,85.8181333",22
"bhubneshwer railway sta,20.3459583,85.8181333",23
"bikaner,28.658598022823156,77.11653973907232",7
"bikaner an,28.6418496,77.2068562",10
"birla ??u,26.9617836,75.788955",9
"biryani vilas ko,12.9031202,77.6481639",16
"bkpal,22.5919787,88.3600837",5
"blani,19.0129078,73.0904343",5
"bnz,26.9103571,80.9664237",3
"boby,20.01893,73.83175",4
"bolishwar,19.2345785,73.167241",9
"bon,26.2281835,90.2289394",3
"borivali mo,19.3027925,72.8527262",11
"bramhan dev temlpe bhatale,19.2771284,73.0772357",26
"brand factory eele,12.8267835,77.6494352",18
"brand factory ele,12.8267835,77.6494352",17
"brodway metro,13.173363,80.2176523",13
"brodway sun opticles baker str,13.0457261,80.1135238",30
"brundavan town ship,17.2493828,78.389733",19
"brundavan town ship old,17.2493828,78.389733",23
"budda naga,17.37462,78.52143",10
"budh,28.6937475,77.1508999",4
"budh vihar,28.6937475,77.1508999",10
"bus stop Alwal main,17.5257655,78.5063101",19
"bus stop Alwal main r,17.5257655,78.5063101",21
"bust,26.7483337,83.4445127",4
"buvana dimo,10.8786178,77.0212805",11
"c 57 near,28.4876599,77.1885623",9
"c 57 near divine gym rajpu,28.4876599,77.1885623",26
"c 57 near divine gym rajpur,28.4876599,77.1885623",27
"c 83 bapu,26.8828985,75.7995268",9
"c block provide,13.2278456,77.5495169",15
"c-ll/149, Raju Park, Khanpur New Delhi Delhi India,28.577657,77.2574379",50
"c.a.p camp,22.5989733,88.4180097",10
"c.p.p,22.5408862,88.3347197",5
"c.p.t c,22.5408862,88.3347197",7
"c/13,28.4751594,77.0983227",4
"c21 estate ground,22.754554,75.896765",17
"c29 h rod maha,26.8824708,80.9538826",14
"c83 bapu nagar,26.8828985,75.7995268",14
"cal,22.5546921,88.3501277",3
"canara bank mall r,26.48183,80.28361",18
"caramel comple,13.006759,77.6713875",14
"cghs dispensary,phoolbaga,22.5742737,88.3914357",25
"chaitnaya,17.3527981,78.5469959",9
"chakshu,26.8189237,75.7969344",7
"chalish,26.40315,80.34167",7
"chandivali,19.1116928,72.8906774",10
"chandni chawk mer,22.566646406155268,88.37067917302531",17
"chandrapalya,12.9647803,77.5770562",12
"chapra,25.5489382,84.6413853",6
"charbhuja her,19.214859,73.2010056",13
"chasipara m,22.6137212,88.396769",11
"chasipara moh,22.6137212,88.396769",13
"chat,28.495369940091386,77.18338223181402",4
"chat,28.6175829,77.0771437",4
"chatrapati metro station,21.1058773,79.1022785",24
"chau,28.3964201,77.0358621",4
"chauk,19.130987,72.9384699",5
"chauk railway station,19.130987,72.9384699",21
"che,17.5031269,78.331775",3
"che,12.3057586,76.6881599",3
"che,13.0240461,80.2734232",3
"che,26.1867993,91.7634708",3
"che,13.0340676,80.2284145",3
"che,9.9072099,78.1446685",3
"chem,19.2110067,73.1066083",4
"chembur,19.2160117,73.2003693",7
"chen,13.0240461,80.2734232",4
"chenn,12.9126597,80.0912937",5
"chenn,12.9668128,80.2478784",5
"chenn,12.9961398,80.2624996",5
"chenna,12.3057586,76.6881599",6
"chennai,12.9961398,80.2624996",7
"chennai,12.3057586,76.6881599",7
"chennai,12.9126597,80.0912937",7
"chennai centa,12.9291147,80.232454",13
"chikpet circle,12.8868136,77.610458",14
"chilukanagar Hp p,17.4069925,78.5886573",17
"chilukanagar Hp petro,17.4069925,78.5886573",21
"chilukanagar Hp petro pam,17.4065521,78.5884121",25
"chilukanagar Hp petropam,17.4069925,78.5886573",24
"chinch,19.25854,73.13369",6
"chinnamalai,13.0083231,80.2123937",11
"chinnamalai c,13.0083231,80.2123937",13
"chirag hom,30.7060259,76.7246508",10
"chirag homes,30.7060259,76.7246508",12
"chirst university a,12.763246381243555,77.80571054667234",19
"chirst university adva,12.763246381243555,77.80571054667234",22
"chitrakuy,25.6358678,85.0629423",9
"choudhari l,21.0967708,79.0489971",11
"choudhari life,21.0967708,79.0489971",14
"chow man,19.9965436,73.786415",8
"chowdiswar,16.4770167,80.6730531",10
"chowdiswari,16.4770167,80.6730531",11
"chowdiswary,16.4770167,80.6730531",11
"civile lines Reliway s,25.479276,81.846143",22
"civile lines Reliway st,25.479276,81.846143",23
"civile lines Reliway statio,25.479276,81.846143",27
"cloude9,13.08396,77.55892",7
"cnmcc,22.5488865,88.3669385",5
"coimn,19.316872,84.8543162",5
"colaba shroff lane,19.2348473,73.1628033",18
"colorful,13.001554,77.618515",8
"colorful d,13.001554,77.618515",10
"colorfull decoration,13.001554,77.618515",20
"community cwntrecity club sector,30.7384233,76.7847907",32
"communitycity club sector,30.7384233,76.7847907",25
"cond,13.0549977,77.5859134",4
"connectivity IT services rajaji nahar,12.8622609,77.6055725",37
"corporat,28.6444418,77.164873",8
"corporation circle vokkaligara,12.9910654,77.6571085",30
"cov,12.9763,80.21395",3
"coval,12.5037967,80.1509717",5
"covalam,12.5037967,80.1509717",7
"crescent phase 2 kishn,30.6480395,76.8505943",22
"crescent phase near rahma,30.6480395,76.8505943",25
"cunnigh,13.0071941,77.6333703",7
"d pocket green way school,28.6832221,77.3171374",25
"d pocket green way school dilashad,28.6832221,77.3171374",34
"d3 dayalpur India,28.7161273,77.2711121",17
"dadar shivji,19.1002576,72.8750784",12
"dallor hei,13.0118125,77.5521456",10
"dammaigudaa,17.4686026,78.507784",11
"dapeerpura,17.3511536,78.50714839999999",10
"dariya,30.7047086,76.7585168",6
"dashbondhu dur,22.4709641,88.3121642",14
"dashbondhu durga,22.4709641,88.3121642",16
"dattapulia,22.5142227,88.4030595",10
"davan,13.12145,77.6144294",5
"davana,13.12145,77.6144294",6
"deel authorized service centre kormangla,12.9791266,77.6405787",40
"deel authorized service xent,12.9791266,77.6405787",28
"dehradun stati,30.3686389,77.8553089",14
"dehradun station,30.3686389,77.8553089",16
"delhi,28.5623552,77.0456536",5
"delhi r,28.4342529,77.107524",7
"demanf 6th Sector, HSR Layout, Bengaluru, Karnataka 560102,12.888657,77.6152532",58
"desopri,22.5684127,88.307315",7
"devli bush stand,28.5909568,77.2353134",16
"devraja,12.2897106,76.6367211",7
"dharwh,19.1828957,73.22159",6
"dih,20.005234,73.801268",3
"dilsukhnagar busstand,17.3691432,78.5247477",21
"dinnur main road baski,13.0236368,77.5997421",22
"dipan,28.8408358,77.5750912",5
"dishk,17.3725346,78.50673",5
"ditector of,16.5335395,80.5850802",11
"divya,17.0010757,79.9600819",5
"dklhniwaran,30.3381181,76.40377149999999",11
"dmart ramma,13.0124436,77.6674667",11
"dnku,22.5957689,88.26363940000002",4
"doddaganesha devasthana bull temple road,13.0624117,77.3911975",40
"doganapathi devasthana bull temple road,13.0624117,77.3911975",39
"doirda,26.87549,80.98763",6
"dombiva,19.2189917,73.0872865",7
"dr br Ambedkar medical College of,13.02377,77.61675",33
"dr mgr raj,12.93455,80.23578",10
"dr.,26.9076748,75.7961639",3
"dr.vijender singh office nihal vihar 50,28.6463103,77.0510949",39
"dri,12.9700864,77.7339641",3
"drs trivbedi,22.5361462,88.34608419999999",12
"dtagore garden,28.6512215,77.0337066",14
"dudu,18.6631732,73.8488414",4
"dudulgaon,18.66365,73.8488129",9
"dulhniwaran,30.3381181,76.40377149999999",11
"dum dum sthithee,22.4825047,88.34144649999999",16
"dundigal,17.501147,78.47660429999999",8
"dundigal sri chithanya c,17.501147,78.47660429999999",24
"duraipakkam ax,12.9653786,80.1480536",14
"durgapurab,26.93093,75.7929227",10
"durgapurabyp,26.93093,75.7929227",12
"durgapurabypas,26.93093,75.7929227",14
"durgapurabypasrpd,26.93093,75.7929227",17
"dwar,28.6581792,77.2132962",4
"dwark,28.4802839,77.0929788",5
"dwarka sweet sector 5 u,19.021045868300288,73.01766553900485",23
"dwarkasect,28.5622602,77.1207889",10
"dx max sp,12.9738146,77.6468952",9
"e square res,23.1795069,77.4680521",12
"e square restrurent 1,23.1795069,77.4680521",21
"e square restrurent 12 no stop,23.1795069,77.4680521",30
"e-108 sant garh,28.6565487,77.2320987",15
"eas,12.8884725,77.6158989",3
"east c,13.0720815,77.6765148",6
"ecil dhamaiguda,17.47031,78.3035368",15
"edapally,10.0698534,76.3313519",8
"edapally t,10.0698534,76.3313519",10
"egga,13.1050371,80.2559943",4
"egmore goverment,13.1694618,80.2966777",16
"ekkatuthangal metro statio,13.0175376,80.2058731",26
"ekkatuthangal metro station,13.0175376,80.2058731",27
"elec,28.4592354,77.5026459",4
"electronic city g4s office near paradis bulding,12.8205549,77.6690275",47
"electronics,28.4568438,77.500069",11
"ernakul,9.9788609,76.276013",7
"esi his,17.4960164,78.3227591",7
"esi hospital sahid,20.28693,85.83823",18
"esic has,20.2903857,85.7807991",8
"esic haspital,20.2903857,85.7807991",13
"essae indira,12.8268895,77.6762548",12
"essae indiranagar,12.8268895,77.6762548",17
"est,12.9410356,77.5398448",3
"excid,22.5928163,88.431288",5
"f.c,18.5398231,73.8123146",3
"f.c col,18.5398231,73.8123146",7
"fab jais,18.7603136,73.3816652",8
"fabhotw,18.7603136,73.3816652",7
"faima,19.2350455,73.1308189",5
"faima school am,19.2350455,73.1308189",15
"fanrasy vi,19.15385,72.83316",10
"far,28.4369186,77.1068024",3
"farel,22.5213258,88.3651092",5
"farell,22.5213258,88.3651092",6
"farsigutta,17.4781191,78.4801361",10
"firestatio,18.5112024,73.7791347",10
"forchun,28.6618737,77.4360028",7
"forest le,16.9462875,82.2322126",9
"gaci,17.4249518,78.4321369",4
"galexy moto,20.3309964,85.8273457",11
"galexy motor,20.3328867,85.8307133",12
"galexy motor,20.3309964,85.8273457",12
"gali no 19 shiya,28.7085078,77.2558438",16
"gali no 19 shiya maszi,28.7085078,77.2558438",22
"gali no 19 shiya maszid c block s,28.7085078,77.2558438",33
"gali no 2 khat,28.6409203,77.4212692",14
"gali no. 8,  sainik enclave-3, najafgarh, dekh,28.5653358,77.2149669",46
"gali no. 8,  sainik enclave-3, najafgarh, delhu,28.5653358,77.2149669",47
"gallinda,22.5766012,88.3491001",8
"ganapat devasthana bull temple road,13.0624117,77.3911975",35
"gandharva nagari tapki,18.5120267,73.8084037",22
"gandhi nagar b,23.1145994,72.6581712",14
"gandhi nagar bhaiji p,23.1145994,72.6581712",21
"gandhi nagar bhaiji pura,23.1145994,72.6581712",24
"gandhu,26.850325,75.80719479999999",6
"ganesh,12.920967,77.5786413",6
"ganesh and mangesh hydra,12.926435,80.1176519",24
"ganeshpuram vysra,13.041944,80.2075542",17
"ganga,19.1675287,72.9628175",5
"gangotri public school,12.8998411,77.6294865",22
"gate 1 crompton greves,19.9469018,73.7438874",22
"gate nub,25.57217,85.09419",8
"gaur mall rdd,28.7610949,77.5043885",13
"gauri general store k,28.4927004,77.4235741",21
"gaya,19.0060778,72.8240359",4
"gayatri hospital pvt l,12.9576989,77.5459661",22
"gaziabaad,28.6176407,77.4225944",9
"ggaz,26.7564883,83.7474751",4
"gh hospi,10.8062329,78.6912559",8
"ghandh,17.475312,78.3772695",6
"ghatkopar easr,19.0944135,72.8996164",14
"ghaziabad,28.4762226,77.5195474",9
"gillandar house,22.5766012,88.3491001",15
"gir raj hospital badshahpur,28.6838277,77.1765666",27
"gitanjoli,22.3659077,88.4273008",9
"gkvk,13.0185695,77.5613085",4
"gmart super market mahindra hi,17.5663591,78.5536489",30
"gmart super market mahindra hiil,17.5663591,78.5536489",32
"golden,19.8674023,75.33750189999999",6
"golden leaves villa band,17.383936271502595,78.46625038807548",24
"golden leaves villa bandlaguda,17.383936271502595,78.46625038807548",30
"golden leaves villa bandlaguda,,17.383936271502595,78.46625038807548",31
"golibar Santacruz nea,19.4130627,72.8592943",21
"government schoo aathippattu vanagarm,13.10589,80.13522",37
"govind enclave,28.5278551,77.517197",14
"gram panchayat bhawan kam,22.707515,75.8531885",25
"grand square valach,13.0372354,80.2001395",19
"grand square valacherry,13.0372354,80.2001395",23
"greatval,28.5373687,77.3653634",8
"green tre,13.04296,77.66884",9
"gret,28.4544293,76.9851478",4
"guddhahalli,12.98024,77.54434",11
"gudu,13.02637,80.21038",4
"gupta,28.7059,77.0862",5
"gurg,28.4071392,77.1091848",4
"gurjar chowk,28.6970769,77.3350704",12
"gurug,28.6465674,77.0861044",5
"gurugram,33.3239839,75.7606533",8
"gurugram sec. 45 plot. no. 200 ne,28.6465674,77.0861044",33
"gurugram sec. 45 plot. no. 200 near D.P.S schol,28.6465674,77.0861044",47
"guu,28.527299637572963,77.05687467008829",3
"guwahat,25.5951898,91.897652",7
